	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.804 ± 0.033153	0.722 ± 0.031996	0.18744 ± 0.016123	0.688 ± 0.041826	0.445 ± 0.063993	0.6067 ± 0.101126	0.451 ± 0.060828	0.448 ± 0.062350	0.744 ± 0.035287	0.708 ± 0.031788	0.799 ± 0.034292	0.774 ± 0.039215	0.672 ± 0.061139	0.773 ± 0.030303
precision_recall_auc	0.788 ± 0.025011	0.696 ± 0.033645	0.19970 ± 0.021067	0.649 ± 0.049500	0.393 ± 0.067290	0.7924 ± 0.187225	0.409 ± 0.059847	0.401 ± 0.063313	0.713 ± 0.035972	0.696 ± 0.031660	0.783 ± 0.026237	0.743 ± 0.032597	0.611 ± 0.074074	0.782 ± 0.035855
roc_auc	0.793 ± 0.037940	0.713 ± 0.036494	0.19953 ± 0.028437	0.671 ± 0.048549	0.425 ± 0.072987	0.7074 ± 0.171256	0.440 ± 0.069968	0.433 ± 0.070872	0.728 ± 0.036337	0.712 ± 0.044405	0.787 ± 0.039886	0.763 ± 0.044685	0.639 ± 0.070516	0.786 ± 0.048152
