	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.903 ± 0.046906	0.804 ± 0.023108	0.12931 ± 0.018209	0.778 ± 0.025530	0.607 ± 0.046215	0.4325 ± 0.112215	0.626 ± 0.056737	0.616 ± 0.051011	0.803 ± 0.017519	0.823 ± 0.046956	0.901 ± 0.050775	0.903 ± 0.043672	0.739 ± 0.026836	0.868 ± 0.039800
precision_recall_auc	0.897 ± 0.047931	0.797 ± 0.038335	0.13088 ± 0.029236	0.773 ± 0.040487	0.594 ± 0.076671	0.4752 ± 0.266653	0.609 ± 0.087957	0.602 ± 0.081827	0.803 ± 0.029397	0.807 ± 0.067660	0.895 ± 0.049465	0.890 ± 0.053227	0.744 ± 0.038845	0.850 ± 0.060795
roc_auc	0.896 ± 0.043297	0.818 ± 0.036487	0.13159 ± 0.026302	0.796 ± 0.040857	0.636 ± 0.072974	0.4740 ± 0.203724	0.647 ± 0.074758	0.641 ± 0.073602	0.823 ± 0.034716	0.824 ± 0.048638	0.894 ± 0.042601	0.885 ± 0.048108	0.772 ± 0.048644	0.864 ± 0.042855
