	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.804, 0.934]	[0.793, 0.866]	[0.12128, 0.17171]	[0.765, 0.848]	[0.586, 0.732]	[0.3972, 0.7096]	[0.596, 0.773]	[0.595, 0.753]	[0.792, 0.840]	[0.778, 0.933]	[0.795, 0.933]	[0.808, 0.934]	[0.722, 0.778]	[0.818, 0.955]
precision_recall_auc	[0.796, 0.945]	[0.747, 0.871]	[0.10262, 0.19934]	[0.722, 0.857]	[0.495, 0.742]	[0.3409, 1.9434]	[0.495, 0.752]	[0.495, 0.747]	[0.773, 0.870]	[0.722, 0.882]	[0.790, 0.944]	[0.758, 0.929]	[0.722, 0.833]	[0.773, 0.909]
roc_auc	[0.807, 0.930]	[0.747, 0.871]	[0.10909, 0.19102]	[0.722, 0.857]	[0.495, 0.742]	[0.3609, 1.7821]	[0.495, 0.752]	[0.495, 0.747]	[0.773, 0.870]	[0.722, 0.882]	[0.808, 0.928]	[0.778, 0.914]	[0.722, 0.833]	[0.773, 0.909]
