	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.866 ± 0.053864	0.778 ± 0.052560	0.15053 ± 0.035435	0.750 ± 0.061033	0.555 ± 0.105120	0.5009 ± 0.168863	0.566 ± 0.104023	0.561 ± 0.104321	0.789 ± 0.051136	0.777 ± 0.061985	0.861 ± 0.057245	0.876 ± 0.051240	0.728 ± 0.076129	0.827 ± 0.055876
precision_recall_auc	0.867 ± 0.039123	0.729 ± 0.076328	0.15048 ± 0.027246	0.641 ± 0.144292	0.457 ± 0.152657	0.4629 ± 0.093207	0.577 ± 0.113602	0.510 ± 0.127454	0.718 ± 0.073371	0.859 ± 0.095655	0.862 ± 0.040619	0.876 ± 0.036745	0.539 ± 0.181538	0.918 ± 0.063564
roc_auc	0.875 ± 0.036020	0.761 ± 0.074454	0.14489 ± 0.021222	0.696 ± 0.143029	0.521 ± 0.148908	0.4451 ± 0.067148	0.599 ± 0.089768	0.555 ± 0.120332	0.752 ± 0.072499	0.847 ± 0.062001	0.870 ± 0.037651	0.889 ± 0.027053	0.617 ± 0.178490	0.905 ± 0.045201
