	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.910 ± 0.009115	0.861 ± 0.020061	0.12285 ± 0.010458	0.846 ± 0.022467	0.722 ± 0.040122	0.4224 ± 0.037736	0.733 ± 0.046862	0.728 ± 0.043254	0.861 ± 0.015266	0.872 ± 0.040541	0.909 ± 0.009482	0.889 ± 0.011847	0.822 ± 0.023424	0.900 ± 0.035855
precision_recall_auc	0.912 ± 0.008972	0.862 ± 0.020265	0.12371 ± 0.010767	0.847 ± 0.022443	0.723 ± 0.040530	0.4282 ± 0.041172	0.731 ± 0.045858	0.727 ± 0.043103	0.864 ± 0.013799	0.867 ± 0.035650	0.911 ± 0.009406	0.893 ± 0.010862	0.828 ± 0.017568	0.895 ± 0.030679
roc_auc	0.910 ± 0.009054	0.864 ± 0.019900	0.12473 ± 0.011961	0.849 ± 0.022115	0.728 ± 0.039800	0.4348 ± 0.047795	0.737 ± 0.044567	0.732 ± 0.042099	0.865 ± 0.013909	0.872 ± 0.033785	0.909 ± 0.009372	0.891 ± 0.008443	0.828 ± 0.017568	0.900 ± 0.028748
