	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.828 ± 0.041587	0.718 ± 0.040383	0.18006 ± 0.023794	0.690 ± 0.047950	0.435 ± 0.080766	0.6259 ± 0.155538	0.440 ± 0.078161	0.438 ± 0.079448	0.750 ± 0.041023	0.690 ± 0.050869	0.823 ± 0.042768	0.814 ± 0.050829	0.694 ± 0.075223	0.741 ± 0.071228
precision_recall_auc	0.848 ± 0.022088	0.743 ± 0.042839	0.17207 ± 0.018447	0.712 ± 0.054016	0.486 ± 0.085678	0.6014 ± 0.152035	0.491 ± 0.080098	0.489 ± 0.082873	0.764 ± 0.047555	0.727 ± 0.034919	0.845 ± 0.022717	0.831 ± 0.027210	0.700 ± 0.074994	0.786 ± 0.021957
roc_auc	0.828 ± 0.043510	0.729 ± 0.037080	0.18441 ± 0.027637	0.698 ± 0.046014	0.457 ± 0.074160	0.6263 ± 0.160880	0.462 ± 0.071180	0.459 ± 0.072598	0.753 ± 0.039230	0.709 ± 0.038628	0.823 ± 0.044726	0.815 ± 0.056278	0.689 ± 0.065210	0.768 ± 0.039800
