	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.791 ± 0.066904	0.716 ± 0.049688	0.20174 ± 0.036480	0.675 ± 0.070404	0.432 ± 0.099377	0.8691 ± 0.365619	0.446 ± 0.094354	0.439 ± 0.096705	0.736 ± 0.053448	0.710 ± 0.055634	0.785 ± 0.069400	0.757 ± 0.075774	0.650 ± 0.104920	0.782 ± 0.059844
precision_recall_auc	0.823 ± 0.025479	0.755 ± 0.035503	0.18144 ± 0.016455	0.719 ± 0.046033	0.510 ± 0.071005	0.8139 ± 0.195096	0.529 ± 0.070287	0.519 ± 0.070217	0.761 ± 0.035783	0.768 ± 0.044581	0.819 ± 0.026219	0.782 ± 0.036201	0.678 ± 0.063072	0.832 ± 0.037421
roc_auc	0.819 ± 0.046670	0.746 ± 0.045907	0.18417 ± 0.026531	0.704 ± 0.061660	0.492 ± 0.091815	0.7349 ± 0.204204	0.517 ± 0.081269	0.504 ± 0.086349	0.751 ± 0.051290	0.766 ± 0.038963	0.815 ± 0.047935	0.781 ± 0.061443	0.656 ± 0.089963	0.836 ± 0.031782
