	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.670, 0.837]	[0.697, 0.780]	[0.17190, 0.21224]	[0.667, 0.769]	[0.394, 0.561]	[0.5580, 0.8676]	[0.394, 0.556]	[0.394, 0.558]	[0.727, 0.842]	[0.636, 0.765]	[0.639, 0.833]	[0.763, 0.823]	[0.667, 0.833]	[0.636, 0.818]
precision_recall_auc	[0.699, 0.894]	[0.725, 0.831]	[0.14643, 0.21578]	[0.703, 0.821]	[0.449, 0.662]	[0.4681, 0.7920]	[0.446, 0.657]	[0.448, 0.659]	[0.762, 0.895]	[0.667, 0.778]	[0.685, 0.891]	[0.755, 0.886]	[0.722, 0.889]	[0.682, 0.818]
roc_auc	[0.694, 0.893]	[0.679, 0.831]	[0.13186, 0.20340]	[0.667, 0.821]	[0.359, 0.662]	[0.4123, 0.7550]	[0.356, 0.657]	[0.357, 0.659]	[0.737, 0.895]	[0.619, 0.778]	[0.680, 0.890]	[0.753, 0.904]	[0.722, 0.889]	[0.636, 0.818]
