	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.537, 0.761]	[0.634, 0.758]	[0.19379, 0.25977]	[0.634, 0.750]	[0.268, 0.515]	[0.6823, 0.9578]	[0.271, 0.515]	[0.269, 0.515]	[0.706, 0.867]	[0.556, 0.682]	[0.514, 0.749]	[0.669, 0.803]	[0.722, 0.889]	[0.455, 0.682]
precision_recall_auc	[0.646, 0.826]	[0.662, 0.758]	[0.17230, 0.23108]	[0.667, 0.750]	[0.323, 0.515]	[0.5292, 0.9782]	[0.333, 0.515]	[0.328, 0.515]	[0.750, 0.867]	[0.577, 0.682]	[0.627, 0.818]	[0.722, 0.854]	[0.778, 0.889]	[0.500, 0.682]
roc_auc	[0.604, 0.854]	[0.662, 0.785]	[0.15746, 0.22130]	[0.667, 0.780]	[0.323, 0.571]	[0.4956, 0.9306]	[0.333, 0.578]	[0.328, 0.574]	[0.750, 0.882]	[0.583, 0.696]	[0.572, 0.849]	[0.712, 0.861]	[0.778, 0.889]	[0.545, 0.682]
