	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.788 ± 0.067106	0.782 ± 0.054302	0.18661 ± 0.024346	0.760 ± 0.060530	0.565 ± 0.108603	0.6136 ± 0.083780	0.570 ± 0.114419	0.567 ± 0.111204	0.803 ± 0.051042	0.767 ± 0.075437	0.777 ± 0.076372	0.802 ± 0.047575	0.756 ± 0.070273	0.809 ± 0.067079
precision_recall_auc	0.808 ± 0.049549	0.802 ± 0.047857	0.17710 ± 0.021650	0.779 ± 0.054015	0.603 ± 0.095714	0.6120 ± 0.086314	0.608 ± 0.095182	0.606 ± 0.095361	0.815 ± 0.046928	0.793 ± 0.053104	0.800 ± 0.052890	0.816 ± 0.038784	0.767 ± 0.063072	0.836 ± 0.043913
roc_auc	0.797 ± 0.027508	0.782 ± 0.037513	0.18166 ± 0.014388	0.755 ± 0.042107	0.564 ± 0.075026	0.6249 ± 0.060823	0.575 ± 0.078903	0.570 ± 0.076868	0.790 ± 0.030772	0.786 ± 0.051358	0.788 ± 0.029942	0.803 ± 0.026324	0.728 ± 0.040992	0.836 ± 0.043913
