	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.921 ± 0.015122	0.831 ± 0.021042	0.11110 ± 0.009208	0.808 ± 0.024219	0.661 ± 0.042084	0.3587 ± 0.025723	0.684 ± 0.047389	0.673 ± 0.044259	0.822 ± 0.017737	0.863 ± 0.036242	0.920 ± 0.015557	0.904 ± 0.016751	0.761 ± 0.026836	0.900 ± 0.028748
precision_recall_auc	0.917 ± 0.018082	0.766 ± 0.041086	0.11381 ± 0.013981	0.703 ± 0.069473	0.532 ± 0.082171	0.3659 ± 0.037395	0.657 ± 0.059297	0.591 ± 0.064495	0.737 ± 0.043684	0.920 ± 0.059478	0.915 ± 0.018695	0.909 ± 0.017447	0.578 ± 0.102104	0.955 ± 0.037113
roc_auc	0.922 ± 0.014840	0.766 ± 0.053540	0.10982 ± 0.008940	0.699 ± 0.087637	0.531 ± 0.107079	0.3539 ± 0.024201	0.661 ± 0.073779	0.591 ± 0.088688	0.737 ± 0.054535	0.924 ± 0.054920	0.920 ± 0.015357	0.912 ± 0.013202	0.572 ± 0.120157	0.959 ± 0.033539
