	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.926 ± 0.009455	0.850 ± 0.027536	0.09735 ± 0.006012	0.827 ± 0.031176	0.701 ± 0.055071	0.3271 ± 0.012792	0.774 ± 0.079574	0.736 ± 0.066574	0.813 ± 0.014021	0.961 ± 0.068839	0.925 ± 0.009615	0.893 ± 0.015300	0.728 ± 0.017568	0.973 ± 0.048862
precision_recall_auc	0.926 ± 0.010407	0.783 ± 0.048644	0.10035 ± 0.008342	0.719 ± 0.078893	0.567 ± 0.097288	0.3338 ± 0.022788	0.741 ± 0.044172	0.647 ± 0.074933	0.741 ± 0.044172	1.000 ± 0.000000	0.924 ± 0.010500	0.897 ± 0.023503	0.567 ± 0.097288	1.000 ± 0.000000
roc_auc	0.927 ± 0.011653	0.762 ± 0.046255	0.10086 ± 0.007041	0.686 ± 0.078471	0.524 ± 0.092510	0.3311 ± 0.015395	0.710 ± 0.050252	0.609 ± 0.070123	0.725 ± 0.043632	0.986 ± 0.045175	0.926 ± 0.011807	0.905 ± 0.023424	0.533 ± 0.102104	0.991 ± 0.028748
