	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.880, 0.931]	[0.793, 0.889]	[0.08894, 0.11701]	[0.765, 0.875]	[0.586, 0.778]	[0.3045, 0.3724]	[0.604, 0.846]	[0.595, 0.811]	[0.792, 0.846]	[0.812, 1.000]	[0.878, 0.930]	[0.813, 0.907]	[0.722, 0.778]	[0.864, 1.000]
precision_recall_auc	[0.901, 0.942]	[0.667, 0.889]	[0.09751, 0.12685]	[0.500, 0.875]	[0.333, 0.778]	[0.3193, 0.3918]	[0.647, 0.846]	[0.464, 0.811]	[0.647, 0.846]	[1.000, 1.000]	[0.899, 0.940]	[0.861, 0.932]	[0.333, 0.778]	[1.000, 1.000]
roc_auc	[0.867, 0.945]	[0.667, 0.806]	[0.09472, 0.15396]	[0.500, 0.759]	[0.333, 0.611]	[0.3034, 0.5046]	[0.647, 0.759]	[0.464, 0.681]	[0.647, 0.759]	[1.000, 1.000]	[0.864, 0.943]	[0.848, 0.942]	[0.333, 0.611]	[1.000, 1.000]
