	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.849, 0.945]	[0.775, 0.894]	[0.11598, 0.15672]	[0.757, 0.882]	[0.551, 0.788]	[0.4090, 0.5218]	[0.546, 0.812]	[0.548, 0.800]	[0.800, 0.900]	[0.737, 0.938]	[0.840, 0.944]	[0.861, 0.927]	[0.722, 0.889]	[0.773, 0.955]
precision_recall_auc	[0.882, 0.942]	[0.798, 0.894]	[0.11881, 0.14770]	[0.778, 0.882]	[0.596, 0.788]	[0.3913, 0.5425]	[0.596, 0.812]	[0.596, 0.800]	[0.818, 0.875]	[0.778, 0.938]	[0.878, 0.941]	[0.856, 0.937]	[0.778, 0.833]	[0.818, 0.955]
roc_auc	[0.871, 0.944]	[0.798, 0.871]	[0.12410, 0.15064]	[0.778, 0.857]	[0.596, 0.742]	[0.4273, 0.5482]	[0.596, 0.773]	[0.596, 0.753]	[0.818, 0.870]	[0.778, 0.933]	[0.866, 0.943]	[0.856, 0.927]	[0.778, 0.833]	[0.818, 0.955]
