	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.785 ± 0.077110	0.753 ± 0.065834	0.18552 ± 0.027432	0.724 ± 0.068712	0.506 ± 0.131668	0.6252 ± 0.084884	0.516 ± 0.133770	0.511 ± 0.132493	0.768 ± 0.058656	0.748 ± 0.082764	0.774 ± 0.087793	0.804 ± 0.051268	0.706 ± 0.074305	0.800 ± 0.086244
precision_recall_auc	0.796 ± 0.050617	0.786 ± 0.043421	0.18137 ± 0.017919	0.764 ± 0.048924	0.571 ± 0.086842	0.6166 ± 0.059890	0.574 ± 0.085668	0.572 ± 0.086161	0.809 ± 0.043240	0.764 ± 0.051995	0.786 ± 0.054276	0.819 ± 0.036576	0.767 ± 0.063072	0.805 ± 0.052705
roc_auc	0.801 ± 0.050151	0.784 ± 0.043597	0.17964 ± 0.018464	0.760 ± 0.049184	0.568 ± 0.087193	0.6023 ± 0.050576	0.575 ± 0.086948	0.571 ± 0.086867	0.801 ± 0.044864	0.773 ± 0.053550	0.792 ± 0.053312	0.816 ± 0.040007	0.750 ± 0.065473	0.818 ± 0.052486
