	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.728 ± 0.059249	0.652 ± 0.045602	0.21950 ± 0.017876	0.664 ± 0.038899	0.304 ± 0.091203	0.6548 ± 0.053085	0.323 ± 0.090609	0.313 ± 0.090458	0.752 ± 0.054723	0.571 ± 0.041626	0.718 ± 0.063089	0.735 ± 0.035871	0.794 ± 0.052705	0.509 ± 0.076661
precision_recall_auc	0.705 ± 0.082689	0.616 ± 0.045564	0.21562 ± 0.024404	0.572 ± 0.078457	0.232 ± 0.091127	0.6590 ± 0.094355	0.235 ± 0.085924	0.234 ± 0.088541	0.659 ± 0.048354	0.576 ± 0.041061	0.689 ± 0.092882	0.739 ± 0.051851	0.578 ± 0.117706	0.655 ± 0.061359
roc_auc	0.714 ± 0.060432	0.666 ± 0.071177	0.22235 ± 0.025325	0.649 ± 0.084621	0.332 ± 0.142354	0.6774 ± 0.089559	0.334 ± 0.141554	0.333 ± 0.141923	0.725 ± 0.076648	0.609 ± 0.071067	0.700 ± 0.067934	0.736 ± 0.048883	0.700 ± 0.117706	0.632 ± 0.081453
