	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.911 ± 0.020510	0.829 ± 0.049625	0.12719 ± 0.013782	0.808 ± 0.055657	0.658 ± 0.099250	0.4303 ± 0.046361	0.679 ± 0.108680	0.668 ± 0.103656	0.823 ± 0.039434	0.855 ± 0.075676	0.909 ± 0.021003	0.892 ± 0.025919	0.767 ± 0.051052	0.891 ± 0.061359
precision_recall_auc	0.920 ± 0.015260	0.837 ± 0.020169	0.12321 ± 0.009771	0.816 ± 0.022457	0.673 ± 0.040337	0.4261 ± 0.052534	0.691 ± 0.043268	0.682 ± 0.041540	0.831 ± 0.017217	0.860 ± 0.033308	0.918 ± 0.015559	0.900 ± 0.025786	0.778 ± 0.026189	0.895 ± 0.030679
roc_auc	0.914 ± 0.014210	0.828 ± 0.022157	0.12655 ± 0.009594	0.808 ± 0.023628	0.656 ± 0.044315	0.4328 ± 0.053978	0.669 ± 0.056907	0.663 ± 0.049865	0.832 ± 0.018787	0.838 ± 0.053152	0.912 ± 0.014492	0.893 ± 0.025021	0.783 ± 0.031536	0.873 ± 0.046945
