	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.895, 0.930]	[0.821, 0.889]	[0.08596, 0.13203]	[0.800, 0.875]	[0.641, 0.778]	[0.3013, 0.4540]	[0.650, 0.846]	[0.646, 0.811]	[0.815, 0.846]	[0.824, 1.000]	[0.893, 0.929]	[0.848, 0.894]	[0.722, 0.778]	[0.864, 1.000]
precision_recall_auc	[0.880, 0.931]	[0.639, 0.889]	[0.10018, 0.14453]	[0.435, 0.875]	[0.278, 0.778]	[0.3263, 0.4353]	[0.548, 0.846]	[0.418, 0.811]	[0.629, 0.846]	[0.833, 1.000]	[0.877, 0.930]	[0.846, 0.914]	[0.278, 0.778]	[0.909, 1.000]
roc_auc	[0.879, 0.941]	[0.667, 0.889]	[0.10281, 0.15369]	[0.500, 0.875]	[0.333, 0.778]	[0.3299, 0.5156]	[0.566, 0.846]	[0.464, 0.811]	[0.647, 0.846]	[0.889, 1.000]	[0.877, 0.939]	[0.838, 0.937]	[0.333, 0.778]	[0.955, 1.000]
