	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.913 ± 0.011990	0.872 ± 0.024287	0.09891 ± 0.013926	0.856 ± 0.027308	0.745 ± 0.048574	0.3343 ± 0.045952	0.802 ± 0.070456	0.773 ± 0.058862	0.839 ± 0.011014	0.963 ± 0.064686	0.911 ± 0.012248	0.874 ± 0.015430	0.772 ± 0.017568	0.973 ± 0.048862
precision_recall_auc	0.910 ± 0.016707	0.752 ± 0.078286	0.11838 ± 0.014038	0.663 ± 0.143549	0.504 ± 0.156571	0.3733 ± 0.036599	0.689 ± 0.092218	0.585 ± 0.126676	0.721 ± 0.066057	0.968 ± 0.067638	0.908 ± 0.016984	0.886 ± 0.029209	0.522 ± 0.159732	0.982 ± 0.038331
roc_auc	0.912 ± 0.017362	0.753 ± 0.066876	0.11855 ± 0.015987	0.666 ± 0.111790	0.507 ± 0.133752	0.3774 ± 0.055378	0.706 ± 0.075396	0.596 ± 0.108360	0.717 ± 0.058876	0.989 ± 0.035136	0.910 ± 0.017788	0.904 ± 0.027777	0.511 ± 0.130421	0.995 ± 0.014374
