	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.834 ± 0.029077	0.772 ± 0.056702	0.15447 ± 0.022001	0.748 ± 0.064272	0.544 ± 0.113404	0.5110 ± 0.069502	0.548 ± 0.112836	0.546 ± 0.113031	0.795 ± 0.058025	0.753 ± 0.061916	0.827 ± 0.031712	0.852 ± 0.029081	0.744 ± 0.079436	0.800 ± 0.053354
precision_recall_auc	0.836 ± 0.026020	0.779 ± 0.071227	0.15022 ± 0.025311	0.752 ± 0.082333	0.557 ± 0.142453	0.5146 ± 0.071415	0.565 ± 0.140021	0.561 ± 0.141091	0.796 ± 0.074629	0.769 ± 0.074443	0.829 ± 0.028341	0.860 ± 0.031501	0.739 ± 0.104920	0.818 ± 0.060606
roc_auc	0.822 ± 0.030268	0.784 ± 0.062324	0.15963 ± 0.027785	0.758 ± 0.069488	0.567 ± 0.124648	0.5376 ± 0.094213	0.578 ± 0.124395	0.573 ± 0.124075	0.801 ± 0.070987	0.777 ± 0.070994	0.815 ± 0.032549	0.851 ± 0.033178	0.744 ± 0.098688	0.823 ± 0.065870
