	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.596 ± 0.077127	0.587 ± 0.078749	0.24175 ± 0.020047	0.529 ± 0.100810	0.175 ± 0.157499	0.6862 ± 0.045499	0.179 ± 0.160747	0.177 ± 0.159072	0.627 ± 0.071016	0.552 ± 0.092427	0.574 ± 0.082020	0.634 ± 0.081394	0.511 ± 0.119441	0.664 ± 0.074843
precision_recall_auc	0.503 ± 0.056003	0.522 ± 0.054362	0.26122 ± 0.014567	0.288 ± 0.149116	0.045 ± 0.108725	0.7274 ± 0.035993	0.066 ± 0.174602	0.053 ± 0.131429	0.567 ± 0.040627	0.499 ± 0.143475	0.483 ± 0.061618	0.499 ± 0.081082	0.222 ± 0.150445	0.823 ± 0.096899
roc_auc	0.535 ± 0.055752	0.551 ± 0.051635	0.25472 ± 0.014351	0.437 ± 0.088362	0.102 ± 0.103270	0.7121 ± 0.035836	0.122 ± 0.130371	0.111 ± 0.114182	0.588 ± 0.039247	0.534 ± 0.096907	0.516 ± 0.058105	0.541 ± 0.063020	0.383 ± 0.112491	0.718 ± 0.102315
