	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.921 ± 0.042010	0.859 ± 0.038830	0.10271 ± 0.027811	0.838 ± 0.047027	0.717 ± 0.077660	0.3789 ± 0.087684	0.783 ± 0.085955	0.749 ± 0.081107	0.823 ± 0.030706	0.959 ± 0.062084	0.920 ± 0.043886	0.900 ± 0.038117	0.744 ± 0.046849	0.973 ± 0.043913
precision_recall_auc	0.913 ± 0.039110	0.723 ± 0.090895	0.11300 ± 0.027864	0.621 ± 0.147930	0.447 ± 0.181791	0.4000 ± 0.098511	0.621 ± 0.169326	0.524 ± 0.170910	0.701 ± 0.074638	0.920 ± 0.122702	0.911 ± 0.040510	0.887 ± 0.042172	0.483 ± 0.163656	0.964 ± 0.055876
roc_auc	0.901 ± 0.032207	0.780 ± 0.044149	0.12864 ± 0.025191	0.736 ± 0.065061	0.560 ± 0.088298	0.4270 ± 0.092114	0.617 ± 0.064472	0.588 ± 0.075329	0.766 ± 0.051072	0.851 ± 0.039079	0.899 ± 0.033103	0.886 ± 0.037701	0.656 ± 0.100752	0.905 ± 0.033539
