	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.909 ± 0.019176	0.856 ± 0.015991	0.12018 ± 0.010023	0.841 ± 0.016850	0.712 ± 0.031982	0.4146 ± 0.037311	0.713 ± 0.035560	0.713 ± 0.033693	0.869 ± 0.013183	0.845 ± 0.029731	0.907 ± 0.020027	0.899 ± 0.015813	0.839 ± 0.017568	0.873 ± 0.028748
precision_recall_auc	0.896 ± 0.019925	0.782 ± 0.042276	0.12960 ± 0.018481	0.736 ± 0.062255	0.564 ± 0.084551	0.4339 ± 0.048983	0.632 ± 0.065262	0.596 ± 0.069630	0.765 ± 0.052080	0.866 ± 0.055948	0.893 ± 0.020975	0.892 ± 0.014775	0.650 ± 0.104920	0.914 ± 0.039800
roc_auc	0.885 ± 0.029071	0.801 ± 0.054979	0.12804 ± 0.010175	0.765 ± 0.077875	0.601 ± 0.109957	0.4260 ± 0.034410	0.643 ± 0.081097	0.621 ± 0.094505	0.794 ± 0.065484	0.849 ± 0.044307	0.881 ± 0.032409	0.889 ± 0.015813	0.706 ± 0.122977	0.895 ± 0.037421
