	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.936 ± 0.013073	0.874 ± 0.024908	0.09491 ± 0.011584	0.857 ± 0.030467	0.748 ± 0.049816	0.3489 ± 0.032869	0.812 ± 0.051836	0.780 ± 0.048996	0.838 ± 0.025330	0.974 ± 0.044523	0.935 ± 0.013405	0.913 ± 0.017302	0.767 ± 0.043823	0.982 ± 0.031782
precision_recall_auc	0.921 ± 0.021944	0.776 ± 0.038046	0.10963 ± 0.027280	0.722 ± 0.057885	0.551 ± 0.076092	0.3765 ± 0.077682	0.657 ± 0.072731	0.601 ± 0.069863	0.748 ± 0.037243	0.909 ± 0.067007	0.920 ± 0.022400	0.897 ± 0.029209	0.606 ± 0.084660	0.945 ± 0.051604
roc_auc	0.914 ± 0.023951	0.786 ± 0.053131	0.11991 ± 0.022148	0.744 ± 0.075932	0.572 ± 0.106262	0.3900 ± 0.060544	0.626 ± 0.082102	0.598 ± 0.092369	0.776 ± 0.060715	0.850 ± 0.053994	0.912 ± 0.024675	0.901 ± 0.023951	0.672 ± 0.118432	0.900 ± 0.046945
