	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.842 ± 0.030817	0.754 ± 0.040580	0.16262 ± 0.010851	0.717 ± 0.049912	0.509 ± 0.081160	0.4994 ± 0.033542	0.531 ± 0.082832	0.520 ± 0.081396	0.759 ± 0.039260	0.773 ± 0.055271	0.839 ± 0.032149	0.848 ± 0.028198	0.672 ± 0.066512	0.836 ± 0.048862
precision_recall_auc	0.855 ± 0.038955	0.777 ± 0.054033	0.15892 ± 0.015467	0.748 ± 0.061989	0.553 ± 0.108066	0.4923 ± 0.044212	0.568 ± 0.112783	0.561 ± 0.110139	0.783 ± 0.045684	0.785 ± 0.074413	0.851 ± 0.039357	0.850 ± 0.038992	0.717 ± 0.066512	0.836 ± 0.064993
roc_auc	0.847 ± 0.026410	0.774 ± 0.044560	0.16191 ± 0.011605	0.745 ± 0.049077	0.547 ± 0.089121	0.4983 ± 0.036189	0.564 ± 0.097054	0.556 ± 0.092700	0.780 ± 0.036565	0.784 ± 0.068472	0.843 ± 0.028026	0.844 ± 0.030016	0.711 ± 0.051052	0.836 ± 0.061359
