	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.823, 0.920]	[0.798, 0.899]	[0.12223, 0.14772]	[0.778, 0.889]	[0.596, 0.798]	[0.4063, 0.6704]	[0.596, 0.798]	[0.596, 0.798]	[0.818, 0.909]	[0.750, 0.889]	[0.796, 0.917]	[0.846, 0.922]	[0.778, 0.889]	[0.773, 0.909]
precision_recall_auc	[0.833, 0.947]	[0.775, 0.899]	[0.11668, 0.14531]	[0.757, 0.889]	[0.551, 0.798]	[0.3852, 0.5324]	[0.546, 0.798]	[0.548, 0.798]	[0.810, 0.909]	[0.737, 0.889]	[0.824, 0.945]	[0.864, 0.939]	[0.778, 0.889]	[0.773, 0.909]
roc_auc	[0.863, 0.936]	[0.798, 0.871]	[0.12221, 0.15294]	[0.778, 0.857]	[0.596, 0.742]	[0.4109, 0.6590]	[0.596, 0.752]	[0.596, 0.747]	[0.818, 0.870]	[0.778, 0.882]	[0.867, 0.935]	[0.846, 0.937]	[0.778, 0.833]	[0.818, 0.909]
