	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.907 ± 0.039432	0.820 ± 0.034736	0.13537 ± 0.017090	0.797 ± 0.038556	0.641 ± 0.069472	0.4927 ± 0.153193	0.666 ± 0.083014	0.653 ± 0.075910	0.813 ± 0.022679	0.853 ± 0.064943	0.904 ± 0.041611	0.896 ± 0.038977	0.750 ± 0.029280	0.891 ± 0.053354
precision_recall_auc	0.885 ± 0.068109	0.830 ± 0.037742	0.13848 ± 0.023296	0.810 ± 0.041000	0.660 ± 0.075484	0.4781 ± 0.083360	0.677 ± 0.086429	0.668 ± 0.080680	0.829 ± 0.027205	0.848 ± 0.068239	0.879 ± 0.072660	0.895 ± 0.045111	0.778 ± 0.037037	0.882 ± 0.061359
roc_auc	0.905 ± 0.054692	0.837 ± 0.023060	0.13537 ± 0.018460	0.818 ± 0.025732	0.674 ± 0.046120	0.5093 ± 0.175170	0.691 ± 0.052150	0.682 ± 0.048693	0.834 ± 0.020305	0.857 ± 0.042960	0.902 ± 0.057811	0.901 ± 0.042626	0.783 ± 0.031536	0.891 ± 0.038331
