	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.748 ± 0.058438	0.704 ± 0.028401	0.20726 ± 0.027145	0.615 ± 0.041071	0.407 ± 0.056802	0.6225 ± 0.102310	0.525 ± 0.089706	0.462 ± 0.069257	0.687 ± 0.018938	0.837 ± 0.078681	0.739 ± 0.061680	0.714 ± 0.063049	0.489 ± 0.043823	0.918 ± 0.046945
precision_recall_auc	0.805 ± 0.051030	0.701 ± 0.034196	0.17833 ± 0.019919	0.598 ± 0.052631	0.401 ± 0.068392	0.5413 ± 0.063537	0.556 ± 0.099111	0.472 ± 0.079475	0.680 ± 0.023973	0.876 ± 0.082441	0.799 ± 0.054307	0.800 ± 0.047033	0.456 ± 0.051052	0.945 ± 0.035855
roc_auc	0.811 ± 0.048104	0.693 ± 0.028476	0.17376 ± 0.020400	0.575 ± 0.045402	0.386 ± 0.056951	0.5321 ± 0.066822	0.581 ± 0.096800	0.473 ± 0.072897	0.671 ± 0.017646	0.910 ± 0.083192	0.804 ± 0.051507	0.807 ± 0.045349	0.422 ± 0.038845	0.964 ± 0.035855
