	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.733 ± 0.063671	0.676 ± 0.057806	0.21373 ± 0.023324	0.594 ± 0.093918	0.352 ± 0.115613	0.6508 ± 0.073740	0.401 ± 0.106144	0.375 ± 0.110986	0.681 ± 0.052171	0.720 ± 0.059775	0.726 ± 0.065995	0.696 ± 0.076504	0.511 ± 0.113553	0.841 ± 0.032141
precision_recall_auc	0.800 ± 0.054350	0.681 ± 0.051698	0.18254 ± 0.023073	0.580 ± 0.093894	0.362 ± 0.103396	0.5538 ± 0.083312	0.459 ± 0.101695	0.407 ± 0.101296	0.674 ± 0.039599	0.785 ± 0.071646	0.793 ± 0.058233	0.801 ± 0.039963	0.467 ± 0.098688	0.895 ± 0.037421
roc_auc	0.793 ± 0.056713	0.674 ± 0.043746	0.18354 ± 0.022866	0.567 ± 0.073509	0.349 ± 0.087492	0.5917 ± 0.135532	0.463 ± 0.105646	0.401 ± 0.092855	0.667 ± 0.032686	0.797 ± 0.083913	0.786 ± 0.061017	0.804 ± 0.034400	0.444 ± 0.078567	0.905 ± 0.045201
