	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.840 ± 0.044254	0.774 ± 0.033632	0.16524 ± 0.025806	0.744 ± 0.040448	0.547 ± 0.067264	0.5362 ± 0.074517	0.562 ± 0.068918	0.555 ± 0.067799	0.780 ± 0.032094	0.782 ± 0.044904	0.835 ± 0.046022	0.830 ± 0.042159	0.711 ± 0.051052	0.836 ± 0.038331
precision_recall_auc	0.845 ± 0.048116	0.744 ± 0.064555	0.16825 ± 0.034320	0.701 ± 0.077062	0.489 ± 0.129110	0.5246 ± 0.110728	0.525 ± 0.136158	0.506 ± 0.131920	0.743 ± 0.053159	0.782 ± 0.091175	0.841 ± 0.049530	0.834 ± 0.053057	0.639 ± 0.083846	0.850 ± 0.077406
roc_auc	0.830 ± 0.052500	0.739 ± 0.046457	0.17985 ± 0.039737	0.700 ± 0.054897	0.478 ± 0.092915	0.5723 ± 0.128427	0.500 ± 0.096423	0.489 ± 0.094261	0.745 ± 0.039217	0.754 ± 0.064119	0.826 ± 0.054238	0.816 ± 0.053152	0.656 ± 0.063072	0.823 ± 0.058486
