	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.818 ± 0.054707	0.748 ± 0.024402	0.17621 ± 0.027582	0.702 ± 0.038442	0.497 ± 0.048804	0.6512 ± 0.212273	0.546 ± 0.052119	0.521 ± 0.046289	0.745 ± 0.030442	0.801 ± 0.060819	0.812 ± 0.057455	0.806 ± 0.057848	0.633 ± 0.079436	0.864 ± 0.071067
precision_recall_auc	0.856 ± 0.055855	0.762 ± 0.030984	0.15906 ± 0.030844	0.720 ± 0.047633	0.525 ± 0.061968	0.5982 ± 0.230521	0.570 ± 0.058713	0.546 ± 0.056651	0.762 ± 0.046639	0.808 ± 0.061974	0.852 ± 0.059037	0.848 ± 0.059764	0.661 ± 0.099553	0.864 ± 0.067760
roc_auc	0.874 ± 0.037635	0.769 ± 0.038320	0.14929 ± 0.025314	0.727 ± 0.052986	0.538 ± 0.076639	0.4988 ± 0.092639	0.584 ± 0.067026	0.560 ± 0.069399	0.763 ± 0.046946	0.820 ± 0.053038	0.871 ± 0.038498	0.863 ± 0.051478	0.661 ± 0.092407	0.877 ± 0.052705
