	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.768 ± 0.062192	0.699 ± 0.048493	0.19950 ± 0.025315	0.640 ± 0.054923	0.398 ± 0.096986	0.7037 ± 0.256189	0.443 ± 0.113252	0.420 ± 0.104125	0.701 ± 0.034871	0.742 ± 0.084394	0.761 ± 0.065068	0.745 ± 0.073473	0.567 ± 0.057378	0.832 ± 0.080317
precision_recall_auc	0.813 ± 0.046095	0.732 ± 0.044665	0.19063 ± 0.026062	0.678 ± 0.058624	0.464 ± 0.089330	0.6050 ± 0.112849	0.512 ± 0.100150	0.487 ± 0.093388	0.726 ± 0.037097	0.786 ± 0.073028	0.808 ± 0.046985	0.794 ± 0.074323	0.600 ± 0.068293	0.864 ± 0.052486
roc_auc	0.823 ± 0.056535	0.729 ± 0.042590	0.18431 ± 0.027214	0.674 ± 0.058568	0.458 ± 0.085181	0.5843 ± 0.112193	0.508 ± 0.087407	0.482 ± 0.084867	0.724 ± 0.037639	0.784 ± 0.061716	0.817 ± 0.060073	0.808 ± 0.061913	0.594 ± 0.074305	0.864 ± 0.047913
