	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.849 ± 0.042253	0.836 ± 0.029484	0.12723 ± 0.007861	0.819 ± 0.032344	0.671 ± 0.058968	0.4167 ± 0.032321	0.673 ± 0.060001	0.672 ± 0.059359	0.851 ± 0.027920	0.822 ± 0.039012	0.843 ± 0.045048	0.898 ± 0.015020	0.817 ± 0.037497	0.855 ± 0.035855
precision_recall_auc	0.850 ± 0.028739	0.839 ± 0.023643	0.12617 ± 0.004968	0.820 ± 0.026743	0.677 ± 0.047285	0.4127 ± 0.025402	0.687 ± 0.048610	0.682 ± 0.047546	0.843 ± 0.024493	0.844 ± 0.038561	0.840 ± 0.034985	0.901 ± 0.012818	0.800 ± 0.038845	0.877 ± 0.037421
roc_auc	0.853 ± 0.024571	0.845 ± 0.024199	0.12696 ± 0.005456	0.828 ± 0.026360	0.689 ± 0.048399	0.4899 ± 0.242623	0.695 ± 0.051766	0.692 ± 0.049956	0.853 ± 0.019724	0.841 ± 0.038613	0.843 ± 0.030334	0.897 ± 0.012392	0.817 ± 0.026836	0.873 ± 0.035855
