	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.910 ± 0.053541	0.852 ± 0.026783	0.11201 ± 0.024977	0.832 ± 0.031414	0.704 ± 0.053566	0.3919 ± 0.091396	0.737 ± 0.058359	0.720 ± 0.055698	0.833 ± 0.021687	0.904 ± 0.041536	0.907 ± 0.057597	0.894 ± 0.042155	0.772 ± 0.031536	0.932 ± 0.032141
precision_recall_auc	0.920 ± 0.036116	0.800 ± 0.062921	0.11417 ± 0.026234	0.756 ± 0.086620	0.600 ± 0.125842	0.3801 ± 0.092555	0.690 ± 0.118759	0.643 ± 0.119218	0.772 ± 0.059586	0.918 ± 0.083767	0.918 ± 0.037207	0.906 ± 0.038633	0.650 ± 0.111265	0.950 ± 0.050023
roc_auc	0.917 ± 0.033691	0.796 ± 0.058223	0.11736 ± 0.026492	0.754 ± 0.081752	0.593 ± 0.116447	0.3865 ± 0.094942	0.669 ± 0.108980	0.629 ± 0.109040	0.775 ± 0.057987	0.894 ± 0.081877	0.915 ± 0.034747	0.904 ± 0.034316	0.661 ± 0.112491	0.932 ± 0.053569
