	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.911 ± 0.051033	0.857 ± 0.026864	0.10765 ± 0.026866	0.838 ± 0.030559	0.715 ± 0.053727	0.3764 ± 0.082513	0.771 ± 0.076499	0.742 ± 0.064108	0.828 ± 0.016023	0.944 ± 0.070943	0.909 ± 0.053291	0.887 ± 0.044127	0.756 ± 0.028689	0.959 ± 0.054419
precision_recall_auc	0.923 ± 0.032694	0.798 ± 0.057301	0.10706 ± 0.027497	0.750 ± 0.079478	0.596 ± 0.114602	0.3606 ± 0.087289	0.709 ± 0.113755	0.650 ± 0.110629	0.763 ± 0.051650	0.946 ± 0.084651	0.921 ± 0.033555	0.901 ± 0.037421	0.628 ± 0.098166	0.968 ± 0.048152
roc_auc	0.920 ± 0.029615	0.794 ± 0.050522	0.11349 ± 0.029834	0.749 ± 0.071364	0.589 ± 0.101044	0.3774 ± 0.092792	0.687 ± 0.104383	0.635 ± 0.097728	0.766 ± 0.049488	0.921 ± 0.087094	0.919 ± 0.030311	0.897 ± 0.035076	0.639 ± 0.098862	0.950 ± 0.054419
