	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.900, 0.930]	[0.816, 0.894]	[0.09970, 0.12354]	[0.788, 0.882]	[0.631, 0.788]	[0.3289, 0.4000]	[0.667, 0.812]	[0.649, 0.800]	[0.800, 0.875]	[0.867, 0.938]	[0.897, 0.929]	[0.884, 0.929]	[0.722, 0.833]	[0.909, 0.955]
precision_recall_auc	[0.895, 0.940]	[0.616, 0.811]	[0.10038, 0.12820]	[0.417, 0.774]	[0.232, 0.621]	[0.3267, 0.4049]	[0.451, 0.733]	[0.324, 0.660]	[0.618, 0.778]	[0.833, 1.000]	[0.893, 0.939]	[0.879, 0.932]	[0.278, 0.667]	[0.909, 1.000]
roc_auc	[0.897, 0.936]	[0.644, 0.811]	[0.10670, 0.11959]	[0.480, 0.774]	[0.288, 0.621]	[0.3412, 0.3840]	[0.494, 0.733]	[0.377, 0.660]	[0.636, 0.778]	[0.857, 1.000]	[0.895, 0.934]	[0.886, 0.939]	[0.333, 0.667]	[0.909, 1.000]
