	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.917, 0.948]	[0.816, 0.889]	[0.08437, 0.11701]	[0.788, 0.875]	[0.631, 0.778]	[0.2898, 0.3657]	[0.667, 0.846]	[0.649, 0.811]	[0.786, 0.846]	[0.867, 1.000]	[0.915, 0.947]	[0.884, 0.934]	[0.667, 0.778]	[0.909, 1.000]
precision_recall_auc	[0.918, 0.951]	[0.616, 0.833]	[0.08855, 0.11996]	[0.417, 0.800]	[0.232, 0.667]	[0.2920, 0.3653]	[0.451, 0.786]	[0.324, 0.724]	[0.618, 0.786]	[0.833, 1.000]	[0.917, 0.950]	[0.891, 0.947]	[0.278, 0.667]	[0.955, 1.000]
roc_auc	[0.922, 0.947]	[0.639, 0.833]	[0.08741, 0.11714]	[0.435, 0.800]	[0.278, 0.667]	[0.2871, 0.3669]	[0.531, 0.786]	[0.418, 0.724]	[0.629, 0.786]	[0.875, 1.000]	[0.920, 0.946]	[0.891, 0.947]	[0.278, 0.667]	[0.955, 1.000]
