	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.903, 0.952]	[0.788, 0.889]	[0.08766, 0.11681]	[0.750, 0.875]	[0.576, 0.778]	[0.3001, 0.3690]	[0.626, 0.846]	[0.601, 0.811]	[0.769, 0.846]	[0.857, 1.000]	[0.901, 0.952]	[0.871, 0.939]	[0.667, 0.778]	[0.909, 1.000]
precision_recall_auc	[0.894, 0.955]	[0.694, 0.806]	[0.08538, 0.12251]	[0.560, 0.759]	[0.389, 0.611]	[0.2825, 0.3839]	[0.600, 0.759]	[0.509, 0.681]	[0.667, 0.759]	[0.900, 1.000]	[0.892, 0.954]	[0.848, 0.949]	[0.389, 0.611]	[0.955, 1.000]
roc_auc	[0.899, 0.948]	[0.667, 0.833]	[0.08839, 0.11799]	[0.500, 0.800]	[0.333, 0.667]	[0.2931, 0.3793]	[0.633, 0.786]	[0.464, 0.724]	[0.647, 0.786]	[0.909, 1.000]	[0.897, 0.947]	[0.859, 0.947]	[0.333, 0.667]	[0.955, 1.000]
