	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.881 ± 0.031487	0.835 ± 0.017904	0.13391 ± 0.018036	0.819 ± 0.021375	0.670 ± 0.035808	0.4482 ± 0.062268	0.670 ± 0.032351	0.670 ± 0.033965	0.861 ± 0.028179	0.808 ± 0.030120	0.878 ± 0.033066	0.877 ± 0.023720	0.833 ± 0.045361	0.836 ± 0.038331
precision_recall_auc	0.883 ± 0.032350	0.821 ± 0.051767	0.13625 ± 0.018123	0.795 ± 0.073793	0.643 ± 0.103533	0.4609 ± 0.061177	0.666 ± 0.075717	0.654 ± 0.089869	0.824 ± 0.060626	0.841 ± 0.036440	0.879 ± 0.033819	0.882 ± 0.032458	0.761 ± 0.114306	0.882 ± 0.038331
roc_auc	0.873 ± 0.027444	0.813 ± 0.066700	0.14032 ± 0.014805	0.786 ± 0.090097	0.626 ± 0.133400	0.4676 ± 0.058623	0.639 ± 0.115119	0.632 ± 0.124164	0.824 ± 0.072559	0.815 ± 0.054936	0.869 ± 0.028457	0.874 ± 0.025725	0.767 ± 0.127764	0.859 ± 0.039800
