	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.934 ± 0.025473	0.877 ± 0.034792	0.09911 ± 0.023824	0.862 ± 0.042993	0.755 ± 0.069584	0.3409 ± 0.063796	0.793 ± 0.073011	0.774 ± 0.070071	0.855 ± 0.036805	0.938 ± 0.058253	0.932 ± 0.026016	0.916 ± 0.030587	0.800 ± 0.059720	0.955 ± 0.042855
precision_recall_auc	0.909 ± 0.028178	0.844 ± 0.048032	0.12570 ± 0.022590	0.820 ± 0.063673	0.688 ± 0.096064	0.3962 ± 0.070929	0.731 ± 0.086997	0.709 ± 0.089583	0.830 ± 0.055195	0.901 ± 0.067521	0.906 ± 0.029083	0.905 ± 0.027484	0.761 ± 0.098166	0.927 ± 0.053354
roc_auc	0.900 ± 0.031244	0.828 ± 0.078793	0.12926 ± 0.026120	0.801 ± 0.102814	0.657 ± 0.157585	0.4009 ± 0.074125	0.679 ± 0.144526	0.668 ± 0.151052	0.827 ± 0.081312	0.853 ± 0.073601	0.897 ± 0.032200	0.898 ± 0.031770	0.761 ± 0.133667	0.895 ± 0.043122
