	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.871, 0.960]	[0.788, 0.917]	[0.07079, 0.15395]	[0.750, 0.909]	[0.576, 0.833]	[0.2772, 0.4691]	[0.626, 0.880]	[0.601, 0.856]	[0.769, 0.909]	[0.857, 1.000]	[0.868, 0.959]	[0.848, 0.944]	[0.667, 0.889]	[0.909, 1.000]
precision_recall_auc	[0.856, 0.957]	[0.755, 0.894]	[0.08297, 0.16148]	[0.690, 0.882]	[0.510, 0.788]	[0.2689, 0.5017]	[0.560, 0.846]	[0.545, 0.811]	[0.724, 0.905]	[0.800, 1.000]	[0.851, 0.956]	[0.861, 0.952]	[0.556, 0.889]	[0.864, 1.000]
roc_auc	[0.848, 0.947]	[0.659, 0.876]	[0.10002, 0.17073]	[0.581, 0.865]	[0.318, 0.753]	[0.3146, 0.5077]	[0.359, 0.773]	[0.338, 0.753]	[0.667, 0.905]	[0.692, 0.933]	[0.843, 0.945]	[0.848, 0.942]	[0.500, 0.889]	[0.818, 0.955]
