	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.692 ± 0.056400	0.714 ± 0.072960	0.20794 ± 0.035824	0.696 ± 0.076502	0.429 ± 0.145921	0.7387 ± 0.190844	0.428 ± 0.145050	0.428 ± 0.145476	0.763 ± 0.079570	0.664 ± 0.071097	0.669 ± 0.066544	0.765 ± 0.044029	0.733 ± 0.097288	0.695 ± 0.077406
precision_recall_auc	0.705 ± 0.036404	0.680 ± 0.060436	0.21120 ± 0.025277	0.674 ± 0.055768	0.359 ± 0.120871	0.7593 ± 0.141143	0.360 ± 0.118342	0.360 ± 0.119599	0.747 ± 0.061898	0.613 ± 0.058510	0.685 ± 0.041406	0.760 ± 0.047921	0.750 ± 0.060007	0.609 ± 0.080745
roc_auc	0.688 ± 0.054805	0.677 ± 0.068925	0.21756 ± 0.033379	0.663 ± 0.077004	0.354 ± 0.137851	0.7387 ± 0.152756	0.358 ± 0.139449	0.356 ± 0.138565	0.741 ± 0.082798	0.617 ± 0.065315	0.663 ± 0.061450	0.752 ± 0.052249	0.722 ± 0.114156	0.632 ± 0.084224
