	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.610, 0.767]	[0.601, 0.808]	[0.15910, 0.25914]	[0.579, 0.800]	[0.202, 0.616]	[0.5492, 1.0631]	[0.200, 0.616]	[0.201, 0.616]	[0.650, 0.889]	[0.550, 0.727]	[0.578, 0.759]	[0.687, 0.806]	[0.611, 0.889]	[0.545, 0.773]
precision_recall_auc	[0.660, 0.787]	[0.588, 0.758]	[0.17873, 0.25490]	[0.600, 0.750]	[0.177, 0.515]	[0.5967, 1.0100]	[0.187, 0.515]	[0.182, 0.515]	[0.667, 0.833]	[0.520, 0.682]	[0.633, 0.777]	[0.673, 0.816]	[0.667, 0.833]	[0.455, 0.682]
roc_auc	[0.628, 0.819]	[0.568, 0.758]	[0.16277, 0.26601]	[0.514, 0.750]	[0.136, 0.515]	[0.5252, 1.0136]	[0.138, 0.515]	[0.137, 0.515]	[0.609, 0.867]	[0.529, 0.706]	[0.597, 0.812]	[0.679, 0.836]	[0.500, 0.889]	[0.500, 0.773]
