	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.891 ± 0.046230	0.842 ± 0.042543	0.13736 ± 0.010408	0.827 ± 0.044630	0.685 ± 0.085086	0.4986 ± 0.063040	0.690 ± 0.088298	0.687 ± 0.086618	0.852 ± 0.032185	0.838 ± 0.060354	0.887 ± 0.049361	0.887 ± 0.026730	0.817 ± 0.037497	0.868 ± 0.058486
precision_recall_auc	0.904 ± 0.040394	0.838 ± 0.033645	0.13421 ± 0.009432	0.821 ± 0.037281	0.676 ± 0.067290	0.4767 ± 0.041785	0.680 ± 0.068425	0.678 ± 0.067740	0.852 ± 0.032732	0.828 ± 0.046852	0.902 ± 0.043808	0.895 ± 0.027636	0.817 ± 0.045737	0.859 ± 0.045201
roc_auc	0.900 ± 0.036380	0.833 ± 0.034171	0.13716 ± 0.009049	0.817 ± 0.037871	0.667 ± 0.068343	0.4880 ± 0.038219	0.668 ± 0.067607	0.667 ± 0.067884	0.851 ± 0.033710	0.817 ± 0.040426	0.897 ± 0.040451	0.893 ± 0.022445	0.817 ± 0.045737	0.850 ± 0.037421
