	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.588, 0.794]	[0.583, 0.768]	[0.19126, 0.26801]	[0.585, 0.773]	[0.167, 0.535]	[0.5814, 0.9174]	[0.169, 0.582]	[0.168, 0.558]	[0.647, 0.929]	[0.522, 0.682]	[0.568, 0.788]	[0.624, 0.790]	[0.667, 0.944]	[0.500, 0.682]
precision_recall_auc	[0.617, 0.808]	[0.657, 0.758]	[0.17517, 0.24769]	[0.650, 0.750]	[0.313, 0.515]	[0.6091, 0.8560]	[0.313, 0.515]	[0.313, 0.515]	[0.722, 0.857]	[0.583, 0.682]	[0.598, 0.803]	[0.705, 0.818]	[0.722, 0.889]	[0.545, 0.682]
roc_auc	[0.620, 0.820]	[0.662, 0.758]	[0.17793, 0.23483]	[0.667, 0.750]	[0.323, 0.515]	[0.5583, 1.0044]	[0.333, 0.515]	[0.328, 0.515]	[0.737, 0.867]	[0.583, 0.682]	[0.587, 0.812]	[0.727, 0.841]	[0.722, 0.889]	[0.545, 0.682]
