	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.629, 0.814]	[0.571, 0.745]	[0.19962, 0.25142]	[0.609, 0.756]	[0.141, 0.490]	[0.6400, 0.9772]	[0.167, 0.553]	[0.154, 0.520]	[0.667, 0.923]	[0.500, 0.630]	[0.596, 0.809]	[0.669, 0.816]	[0.722, 0.944]	[0.364, 0.545]
precision_recall_auc	[0.579, 0.837]	[0.611, 0.785]	[0.17383, 0.26474]	[0.619, 0.780]	[0.222, 0.571]	[0.5761, 0.9155]	[0.229, 0.578]	[0.226, 0.574]	[0.688, 0.882]	[0.533, 0.696]	[0.560, 0.831]	[0.639, 0.846]	[0.722, 0.889]	[0.364, 0.682]
roc_auc	[0.611, 0.819]	[0.634, 0.763]	[0.16896, 0.24346]	[0.634, 0.762]	[0.268, 0.525]	[0.5672, 0.8108]	[0.271, 0.542]	[0.269, 0.533]	[0.706, 0.875]	[0.565, 0.667]	[0.592, 0.813]	[0.694, 0.828]	[0.722, 0.889]	[0.500, 0.636]
