	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.679, 0.809]	[0.634, 0.785]	[0.16675, 0.22904]	[0.634, 0.780]	[0.268, 0.571]	[0.4876, 0.7424]	[0.271, 0.578]	[0.269, 0.574]	[0.706, 0.882]	[0.565, 0.722]	[0.652, 0.803]	[0.727, 0.836]	[0.667, 0.889]	[0.545, 0.773]
precision_recall_auc	[0.655, 0.843]	[0.657, 0.826]	[0.14719, 0.21857]	[0.650, 0.811]	[0.313, 0.652]	[0.4529, 0.7011]	[0.313, 0.647]	[0.313, 0.649]	[0.722, 0.857]	[0.591, 0.789]	[0.636, 0.839]	[0.722, 0.871]	[0.722, 0.833]	[0.591, 0.818]
roc_auc	[0.673, 0.881]	[0.702, 0.803]	[0.13790, 0.20239]	[0.684, 0.789]	[0.404, 0.606]	[0.4302, 0.7056]	[0.400, 0.600]	[0.402, 0.603]	[0.739, 0.875]	[0.650, 0.750]	[0.641, 0.878]	[0.773, 0.886]	[0.667, 0.889]	[0.636, 0.773]
