	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.898, 0.939]	[0.788, 0.871]	[0.09827, 0.12805]	[0.750, 0.857]	[0.576, 0.742]	[0.3238, 0.4044]	[0.626, 0.773]	[0.601, 0.753]	[0.769, 0.870]	[0.857, 0.933]	[0.896, 0.938]	[0.871, 0.927]	[0.667, 0.833]	[0.909, 0.955]
precision_recall_auc	[0.896, 0.938]	[0.667, 0.838]	[0.09808, 0.12252]	[0.500, 0.813]	[0.333, 0.677]	[0.3303, 0.4034]	[0.587, 0.786]	[0.464, 0.724]	[0.647, 0.808]	[0.846, 1.000]	[0.894, 0.936]	[0.881, 0.919]	[0.333, 0.722]	[0.909, 1.000]
roc_auc	[0.890, 0.930]	[0.732, 0.838]	[0.10238, 0.12994]	[0.667, 0.813]	[0.465, 0.677]	[0.3427, 0.4095]	[0.516, 0.786]	[0.495, 0.724]	[0.714, 0.808]	[0.786, 1.000]	[0.887, 0.928]	[0.879, 0.927]	[0.556, 0.722]	[0.864, 1.000]
