	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.910 ± 0.020150	0.821 ± 0.024858	0.12888 ± 0.010885	0.799 ± 0.030192	0.643 ± 0.049716	0.4250 ± 0.024778	0.664 ± 0.053880	0.653 ± 0.050899	0.820 ± 0.029247	0.844 ± 0.049917	0.908 ± 0.020741	0.894 ± 0.017351	0.761 ± 0.052705	0.882 ± 0.048862
precision_recall_auc	0.924 ± 0.013062	0.837 ± 0.027868	0.12063 ± 0.008864	0.817 ± 0.030989	0.673 ± 0.055736	0.4030 ± 0.020882	0.692 ± 0.064282	0.683 ± 0.059765	0.831 ± 0.018947	0.861 ± 0.050379	0.922 ± 0.013358	0.905 ± 0.015757	0.778 ± 0.026189	0.895 ± 0.043122
roc_auc	0.919 ± 0.014040	0.835 ± 0.023485	0.12299 ± 0.008769	0.815 ± 0.026193	0.670 ± 0.046969	0.4076 ± 0.021412	0.685 ± 0.053264	0.677 ± 0.049678	0.834 ± 0.020474	0.851 ± 0.043583	0.917 ± 0.014365	0.901 ± 0.017094	0.783 ± 0.031536	0.886 ± 0.038629
