	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.925 ± 0.011236	0.851 ± 0.020265	0.10933 ± 0.007595	0.833 ± 0.024044	0.701 ± 0.040530	0.3512 ± 0.022554	0.714 ± 0.040987	0.708 ± 0.040104	0.850 ± 0.023935	0.865 ± 0.033996	0.923 ± 0.011522	0.915 ± 0.015487	0.806 ± 0.039284	0.895 ± 0.030679
precision_recall_auc	0.918 ± 0.015614	0.742 ± 0.070441	0.11330 ± 0.011507	0.644 ± 0.121465	0.484 ± 0.140881	0.3589 ± 0.028600	0.699 ± 0.070699	0.579 ± 0.111189	0.709 ± 0.061696	0.990 ± 0.031623	0.915 ± 0.016424	0.912 ± 0.010914	0.489 ± 0.140546	0.995 ± 0.014374
roc_auc	0.917 ± 0.015222	0.759 ± 0.041341	0.11379 ± 0.011469	0.682 ± 0.070734	0.519 ± 0.082682	0.3605 ± 0.029581	0.703 ± 0.052152	0.603 ± 0.066686	0.721 ± 0.035740	0.982 ± 0.038849	0.915 ± 0.015699	0.912 ± 0.017953	0.528 ± 0.083846	0.991 ± 0.019165
