	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.877, 0.955]	[0.793, 0.889]	[0.07755, 0.14058]	[0.765, 0.875]	[0.586, 0.778]	[0.2728, 0.4657]	[0.604, 0.846]	[0.595, 0.811]	[0.792, 0.846]	[0.812, 1.000]	[0.874, 0.954]	[0.874, 0.939]	[0.722, 0.778]	[0.864, 1.000]
precision_recall_auc	[0.917, 0.945]	[0.722, 0.861]	[0.08636, 0.11522]	[0.615, 0.839]	[0.444, 0.722]	[0.2903, 0.3518]	[0.688, 0.815]	[0.553, 0.767]	[0.688, 0.815]	[1.000, 1.000]	[0.915, 0.944]	[0.896, 0.942]	[0.444, 0.722]	[1.000, 1.000]
roc_auc	[0.913, 0.945]	[0.672, 0.833]	[0.08829, 0.12178]	[0.538, 0.800]	[0.343, 0.667]	[0.2945, 0.3819]	[0.531, 0.786]	[0.427, 0.724]	[0.656, 0.786]	[0.875, 1.000]	[0.911, 0.944]	[0.902, 0.939]	[0.389, 0.667]	[0.955, 1.000]
