	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.920 ± 0.019591	0.856 ± 0.012810	0.10554 ± 0.011484	0.835 ± 0.015626	0.711 ± 0.025620	0.3663 ± 0.030377	0.757 ± 0.033786	0.734 ± 0.028005	0.830 ± 0.013933	0.927 ± 0.034866	0.918 ± 0.020635	0.896 ± 0.019113	0.761 ± 0.026836	0.950 ± 0.025802
precision_recall_auc	0.910 ± 0.024394	0.840 ± 0.028241	0.11635 ± 0.017261	0.817 ± 0.033132	0.681 ± 0.056481	0.3837 ± 0.059106	0.725 ± 0.067835	0.702 ± 0.061682	0.817 ± 0.020146	0.907 ± 0.052322	0.908 ± 0.025093	0.888 ± 0.031491	0.744 ± 0.028689	0.936 ± 0.038331
roc_auc	0.911 ± 0.024676	0.835 ± 0.020239	0.12018 ± 0.015302	0.813 ± 0.023443	0.670 ± 0.040478	0.4046 ± 0.074520	0.697 ± 0.046897	0.684 ± 0.043135	0.823 ± 0.016922	0.874 ± 0.037840	0.909 ± 0.025463	0.885 ± 0.033779	0.761 ± 0.026836	0.909 ± 0.030303
