	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.876, 0.943]	[0.838, 0.866]	[0.08946, 0.12102]	[0.813, 0.848]	[0.677, 0.732]	[0.3200, 0.4102]	[0.708, 0.815]	[0.698, 0.767]	[0.808, 0.840]	[0.875, 1.000]	[0.871, 0.942]	[0.864, 0.922]	[0.722, 0.778]	[0.909, 1.000]
precision_recall_auc	[0.866, 0.938]	[0.793, 0.889]	[0.09685, 0.14078]	[0.765, 0.875]	[0.586, 0.778]	[0.3217, 0.4753]	[0.604, 0.846]	[0.595, 0.811]	[0.792, 0.846]	[0.812, 1.000]	[0.862, 0.936]	[0.836, 0.924]	[0.722, 0.778]	[0.864, 1.000]
roc_auc	[0.859, 0.938]	[0.793, 0.866]	[0.09449, 0.14468]	[0.765, 0.848]	[0.586, 0.732]	[0.3093, 0.5689]	[0.604, 0.773]	[0.595, 0.753]	[0.792, 0.840]	[0.812, 0.933]	[0.855, 0.937]	[0.828, 0.934]	[0.722, 0.778]	[0.864, 0.955]
