	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.886, 0.954]	[0.821, 0.917]	[0.09846, 0.12840]	[0.800, 0.909]	[0.641, 0.833]	[0.3452, 0.4865]	[0.650, 0.880]	[0.646, 0.856]	[0.826, 0.880]	[0.824, 1.000]	[0.882, 0.953]	[0.876, 0.943]	[0.778, 0.833]	[0.864, 1.000]
precision_recall_auc	[0.922, 0.962]	[0.866, 0.944]	[0.09791, 0.11220]	[0.848, 0.941]	[0.732, 0.889]	[0.3488, 0.4755]	[0.752, 0.917]	[0.747, 0.903]	[0.840, 0.917]	[0.882, 1.000]	[0.921, 0.961]	[0.879, 0.960]	[0.778, 0.889]	[0.909, 1.000]
roc_auc	[0.917, 0.945]	[0.821, 0.894]	[0.10147, 0.12086]	[0.800, 0.882]	[0.641, 0.788]	[0.3556, 0.4804]	[0.650, 0.846]	[0.646, 0.811]	[0.826, 0.875]	[0.824, 1.000]	[0.916, 0.944]	[0.876, 0.942]	[0.778, 0.833]	[0.864, 1.000]
