	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.872, 0.937]	[0.788, 0.894]	[0.09034, 0.15086]	[0.750, 0.882]	[0.576, 0.788]	[0.3546, 0.5131]	[0.626, 0.812]	[0.601, 0.800]	[0.769, 0.875]	[0.824, 0.938]	[0.870, 0.936]	[0.826, 0.914]	[0.667, 0.833]	[0.864, 0.955]
precision_recall_auc	[0.855, 0.940]	[0.636, 0.889]	[0.09443, 0.19012]	[0.552, 0.875]	[0.273, 0.778]	[0.3429, 0.5945]	[0.297, 0.846]	[0.284, 0.811]	[0.654, 0.864]	[0.643, 1.000]	[0.853, 0.938]	[0.806, 0.934]	[0.444, 0.833]	[0.773, 1.000]
roc_auc	[0.839, 0.934]	[0.598, 0.894]	[0.10698, 0.18842]	[0.444, 0.882]	[0.197, 0.788]	[0.3606, 0.5935]	[0.280, 0.812]	[0.235, 0.800]	[0.613, 0.875]	[0.667, 0.938]	[0.835, 0.933]	[0.808, 0.922]	[0.333, 0.833]	[0.818, 0.955]
