	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.875, 0.926]	[0.803, 0.871]	[0.10615, 0.15197]	[0.788, 0.857]	[0.606, 0.742]	[0.3655, 0.4894]	[0.600, 0.752]	[0.603, 0.747]	[0.800, 0.870]	[0.750, 0.882]	[0.872, 0.924]	[0.843, 0.912]	[0.722, 0.833]	[0.773, 0.909]
precision_recall_auc	[0.819, 0.949]	[0.664, 0.871]	[0.10730, 0.17566]	[0.571, 0.857]	[0.328, 0.742]	[0.3544, 0.5807]	[0.347, 0.773]	[0.337, 0.753]	[0.667, 0.870]	[0.667, 0.933]	[0.812, 0.948]	[0.826, 0.937]	[0.444, 0.833]	[0.773, 0.955]
roc_auc	[0.828, 0.938]	[0.649, 0.894]	[0.11651, 0.16606]	[0.519, 0.882]	[0.298, 0.788]	[0.3705, 0.5627]	[0.396, 0.812]	[0.355, 0.800]	[0.645, 0.875]	[0.688, 0.938]	[0.822, 0.937]	[0.818, 0.919]	[0.389, 0.833]	[0.773, 0.955]
