	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.624 ± 0.068960	0.677 ± 0.055823	0.23435 ± 0.022206	0.656 ± 0.063396	0.354 ± 0.111645	0.8994 ± 0.233053	0.357 ± 0.111430	0.355 ± 0.111469	0.729 ± 0.062344	0.628 ± 0.061643	0.601 ± 0.072351	0.716 ± 0.049873	0.694 ± 0.098862	0.659 ± 0.086377
precision_recall_auc	0.689 ± 0.047286	0.648 ± 0.063362	0.22294 ± 0.021684	0.624 ± 0.071494	0.296 ± 0.126723	0.6913 ± 0.076631	0.297 ± 0.127328	0.297 ± 0.127020	0.697 ± 0.069177	0.599 ± 0.063098	0.670 ± 0.053268	0.726 ± 0.038338	0.656 ± 0.097288	0.641 ± 0.069267
roc_auc	0.633 ± 0.043881	0.647 ± 0.059280	0.23921 ± 0.019414	0.627 ± 0.063330	0.294 ± 0.118560	0.7999 ± 0.172011	0.297 ± 0.120610	0.295 ± 0.119498	0.699 ± 0.060463	0.598 ± 0.069064	0.608 ± 0.051394	0.708 ± 0.025198	0.667 ± 0.090722	0.627 ± 0.092907
