	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.698 ± 0.034495	0.711 ± 0.012154	0.20466 ± 0.011775	0.672 ± 0.015879	0.422 ± 0.024309	0.6173 ± 0.051095	0.432 ± 0.025431	0.427 ± 0.024531	0.728 ± 0.013002	0.704 ± 0.020211	0.680 ± 0.042779	0.753 ± 0.023934	0.644 ± 0.028689	0.777 ± 0.025802
precision_recall_auc	0.720 ± 0.033236	0.701 ± 0.039288	0.20443 ± 0.011782	0.661 ± 0.039452	0.402 ± 0.078576	0.6104 ± 0.035877	0.413 ± 0.085721	0.407 ± 0.081904	0.719 ± 0.030638	0.695 ± 0.059403	0.708 ± 0.036499	0.757 ± 0.024220	0.633 ± 0.038845	0.768 ± 0.062287
roc_auc	0.695 ± 0.038771	0.710 ± 0.036037	0.20474 ± 0.015422	0.669 ± 0.038490	0.420 ± 0.072075	0.6092 ± 0.043703	0.435 ± 0.078910	0.427 ± 0.075288	0.724 ± 0.026886	0.711 ± 0.055806	0.676 ± 0.044484	0.753 ± 0.035436	0.633 ± 0.038845	0.786 ± 0.056894
