	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.784 ± 0.032126	0.712 ± 0.049876	0.20805 ± 0.027077	0.677 ± 0.059426	0.425 ± 0.099752	0.8664 ± 0.252304	0.433 ± 0.096842	0.429 ± 0.098153	0.735 ± 0.049515	0.697 ± 0.054767	0.778 ± 0.033527	0.772 ± 0.027745	0.661 ± 0.080508	0.764 ± 0.059844
precision_recall_auc	0.797 ± 0.028389	0.722 ± 0.042706	0.20813 ± 0.025016	0.681 ± 0.054522	0.444 ± 0.085412	0.8497 ± 0.173785	0.459 ± 0.081539	0.452 ± 0.083374	0.735 ± 0.042413	0.724 ± 0.042942	0.792 ± 0.029206	0.773 ± 0.032371	0.644 ± 0.070273	0.800 ± 0.031782
roc_auc	0.792 ± 0.040541	0.718 ± 0.050071	0.21125 ± 0.032252	0.679 ± 0.060624	0.436 ± 0.100142	0.8281 ± 0.203588	0.448 ± 0.098478	0.442 ± 0.099175	0.734 ± 0.047370	0.714 ± 0.055649	0.786 ± 0.041708	0.778 ± 0.047539	0.650 ± 0.074305	0.786 ± 0.048152
