	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.936 ± 0.015485	0.848 ± 0.027302	0.10275 ± 0.011245	0.830 ± 0.030337	0.697 ± 0.054604	0.3277 ± 0.036178	0.722 ± 0.063861	0.709 ± 0.058755	0.838 ± 0.021103	0.884 ± 0.052770	0.935 ± 0.015876	0.933 ± 0.019743	0.783 ± 0.031536	0.914 ± 0.045201
precision_recall_auc	0.935 ± 0.015661	0.837 ± 0.023607	0.10589 ± 0.012393	0.817 ± 0.027075	0.674 ± 0.047213	0.3403 ± 0.041746	0.690 ± 0.051742	0.682 ± 0.049153	0.834 ± 0.021498	0.856 ± 0.038480	0.934 ± 0.016115	0.931 ± 0.019012	0.783 ± 0.031536	0.891 ± 0.031782
roc_auc	0.936 ± 0.014821	0.856 ± 0.032349	0.10436 ± 0.010936	0.838 ± 0.039140	0.713 ± 0.064698	0.3361 ± 0.035949	0.737 ± 0.063713	0.724 ± 0.063722	0.846 ± 0.031977	0.890 ± 0.047163	0.935 ± 0.015235	0.932 ± 0.019202	0.794 ± 0.052705	0.918 ± 0.041770
