	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.897 ± 0.026628	0.836 ± 0.020986	0.13306 ± 0.016559	0.818 ± 0.023305	0.673 ± 0.041973	0.4233 ± 0.047327	0.680 ± 0.044061	0.677 ± 0.042820	0.842 ± 0.020111	0.838 ± 0.031667	0.894 ± 0.027728	0.893 ± 0.021694	0.800 ± 0.028689	0.873 ± 0.028748
precision_recall_auc	0.888 ± 0.024177	0.826 ± 0.015873	0.13324 ± 0.013321	0.807 ± 0.017662	0.653 ± 0.031746	0.4240 ± 0.040245	0.660 ± 0.033025	0.656 ± 0.032226	0.834 ± 0.016264	0.826 ± 0.023263	0.886 ± 0.025008	0.889 ± 0.021212	0.789 ± 0.023424	0.864 ± 0.021427
roc_auc	0.886 ± 0.029734	0.833 ± 0.018046	0.13285 ± 0.014655	0.816 ± 0.020428	0.666 ± 0.036091	0.4185 ± 0.040729	0.668 ± 0.034730	0.667 ± 0.035347	0.847 ± 0.020080	0.820 ± 0.020107	0.885 ± 0.030557	0.893 ± 0.023266	0.811 ± 0.028689	0.855 ± 0.019165
