	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.927 ± 0.011764	0.805 ± 0.029444	0.12196 ± 0.005592	0.782 ± 0.033376	0.610 ± 0.058889	0.3960 ± 0.018160	0.621 ± 0.061048	0.616 ± 0.059736	0.811 ± 0.026808	0.811 ± 0.040826	0.927 ± 0.011132	0.929 ± 0.011728	0.756 ± 0.038845	0.855 ± 0.035855
precision_recall_auc	0.929 ± 0.010459	0.815 ± 0.024535	0.11416 ± 0.007304	0.793 ± 0.026552	0.630 ± 0.049071	0.3657 ± 0.026626	0.644 ± 0.059211	0.637 ± 0.053405	0.819 ± 0.020802	0.825 ± 0.052528	0.928 ± 0.010788	0.927 ± 0.010567	0.767 ± 0.035136	0.864 ± 0.047913
roc_auc	0.924 ± 0.017464	0.822 ± 0.031112	0.11607 ± 0.007020	0.802 ± 0.034231	0.645 ± 0.062224	0.3760 ± 0.022584	0.659 ± 0.070620	0.652 ± 0.066124	0.824 ± 0.023068	0.835 ± 0.054159	0.923 ± 0.017450	0.926 ± 0.017956	0.772 ± 0.031536	0.873 ± 0.046945
