	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.775 ± 0.050049	0.719 ± 0.063004	0.19815 ± 0.031754	0.705 ± 0.065078	0.437 ± 0.126009	0.6444 ± 0.099559	0.437 ± 0.126231	0.437 ± 0.126088	0.774 ± 0.061171	0.663 ± 0.072947	0.766 ± 0.052742	0.789 ± 0.044672	0.756 ± 0.074994	0.682 ± 0.082988
precision_recall_auc	0.825 ± 0.046542	0.754 ± 0.064296	0.17107 ± 0.021533	0.746 ± 0.061325	0.508 ± 0.128592	0.5663 ± 0.073758	0.513 ± 0.130440	0.510 ± 0.129500	0.822 ± 0.059318	0.691 ± 0.086749	0.820 ± 0.048716	0.825 ± 0.038486	0.817 ± 0.064417	0.691 ± 0.104534
roc_auc	0.824 ± 0.043137	0.749 ± 0.048388	0.17170 ± 0.023670	0.731 ± 0.052297	0.497 ± 0.096776	0.5779 ± 0.094774	0.499 ± 0.099320	0.498 ± 0.097968	0.792 ± 0.047337	0.707 ± 0.066988	0.817 ± 0.045699	0.833 ± 0.036357	0.761 ± 0.069537	0.736 ± 0.076661
