	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.937 ± 0.013058	0.880 ± 0.016460	0.09216 ± 0.009584	0.865 ± 0.019361	0.761 ± 0.032921	0.3102 ± 0.025107	0.816 ± 0.048495	0.788 ± 0.038986	0.847 ± 0.016734	0.969 ± 0.051705	0.935 ± 0.013335	0.919 ± 0.020474	0.783 ± 0.031536	0.977 ± 0.038629
precision_recall_auc	0.927 ± 0.012714	0.781 ± 0.082337	0.10720 ± 0.013024	0.710 ± 0.133186	0.562 ± 0.164675	0.3429 ± 0.030482	0.729 ± 0.103906	0.638 ± 0.138384	0.743 ± 0.073225	0.986 ± 0.045175	0.925 ± 0.013117	0.912 ± 0.013149	0.567 ± 0.156698	0.995 ± 0.014374
roc_auc	0.924 ± 0.011406	0.787 ± 0.075702	0.11140 ± 0.013796	0.722 ± 0.121088	0.574 ± 0.151404	0.3518 ± 0.031933	0.728 ± 0.098702	0.645 ± 0.127725	0.749 ± 0.068949	0.979 ± 0.048211	0.922 ± 0.011762	0.912 ± 0.014075	0.583 ± 0.146402	0.991 ± 0.019165
